191,2282516,3
191,1031104,4
191,1400718,3
191,1465543,4
191,3219390,3
191,3401202,3
191,2038637,3
191,2003634,3
191,2133268,3
191,3393766,4
191,1539027,3
191,2977023,4
191,3204692,3
191,3548230,4
191,1011228,4
191,1848193,4
191,1215315,3
191,1063452,4
191,1060595,4
191,1856498,3
191,1894746,3
191,3776536,3
191,1263630,3
191,4820758,3
192,3891751,5
192,2363144,5
192,3911512,5
192,3269140,5
192,3288950,4
193,1823262,4
193,1418999,5
194,1988700,5
194,4220193,4
194,1001707,4
194,1472946,5
195,4849081,5
195,4859592,5
196,3067671,3
196,1039646,5
196,1017604,3
196,1794666,3
196,1011187,5
196,1068764,5
197,3786755,4
197,1979199,5
198,4124689,3
198,3263501,3
198,4198041,3
198,4082857,4
198,4311443,3
198,3278795,3
198,3151739,3
198,3898902,4
198,4222359,4
198,4030301,4
198,3018316,3
198,3194217,3
198,4154783,4
198,3014424,3
199,1952782,3
199,3032673,4
199,2003634,3
200,1029149,3
200,3066733,4
200,1277254,3
